iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARM,Asia,Armenia,2021-06-07,223212.0,32.0,77.429,4463.0,5.0,3.571,75202.956,10.781,26.087,1503.641,1.685,1.203,0.77,,,,,,,,,1108066.0,3067.0,373.322,1.033,2975.0,1.002,0.024,41.7,tests performed,,,,,,1750.0,,,,,590.0,1650.0,0.056,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-08,223285.0,73.0,72.429,4463.0,0.0,2.571,75227.551,24.595,24.402,1503.641,0.0,0.866,0.79,,,,,,,,,1111596.0,3530.0,374.511,1.189,3063.0,1.032,0.024,41.7,tests performed,,,,,,1647.0,,,,,555.0,1446.0,0.049,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-09,223384.0,99.0,73.429,4474.0,11.0,4.0,75260.905,33.354,24.739,1507.347,3.706,1.348,0.82,,,,,,,,,1114887.0,3291.0,375.62,1.109,3125.0,1.053,0.022,45.5,tests performed,,,,,,1544.0,,,,,520.0,1243.0,0.042,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-10,223460.0,76.0,68.857,4478.0,4.0,4.286,75286.511,25.605,23.199,1508.695,1.348,1.444,0.83,,,,,,,,,1118753.0,3866.0,376.922,1.303,3167.0,1.067,0.023,43.5,tests performed,,,,,,1441.0,,,,,485.0,1039.0,0.035,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-11,223555.0,95.0,72.143,4482.0,4.0,4.286,75318.517,32.007,24.306,1510.043,1.348,1.444,0.87,,,,,,,,,1122295.0,3542.0,378.115,1.193,3214.0,1.083,0.022,45.5,tests performed,,,,,,1338.0,,,,,451.0,836.0,0.028,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-12,223643.0,88.0,71.429,4482.0,0.0,4.0,75348.166,29.648,24.065,1510.043,0.0,1.348,0.89,,,,,,,,,1125102.0,2807.0,379.061,0.946,3222.0,1.086,0.022,45.5,tests performed,,,,,,1235.0,,,,,416.0,632.0,0.021,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-13,223682.0,39.0,71.714,4484.0,2.0,3.714,75361.305,13.14,24.161,1510.717,0.674,1.251,0.9,,,,,,,,,1127455.0,2353.0,379.854,0.793,3208.0,1.081,0.023,43.5,tests performed,,,,,,1132.0,,,,,381.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-14,223723.0,41.0,73.0,4488.0,4.0,3.571,75375.119,13.813,24.595,1512.064,1.348,1.203,0.94,,,,,,,,,1131239.0,3784.0,381.129,1.275,3310.0,1.115,0.022,45.5,tests performed,55557.0,,,,,1132.0,1.87,,,,381.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-15,223805.0,82.0,74.286,4489.0,1.0,3.714,75402.745,27.627,25.028,1512.401,0.337,1.251,0.96,,,,,,,,,1134905.0,3666.0,382.364,1.235,3330.0,1.122,0.022,45.5,tests performed,,,,,,1178.0,,,,,397.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-16,223904.0,99.0,74.286,4490.0,1.0,2.286,75436.1,33.354,25.028,1512.738,0.337,0.77,0.97,,,,,,,,,1138719.0,3814.0,383.649,1.285,3405.0,1.147,0.023,43.5,tests performed,,,,,,1224.0,,,,,412.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-17,224000.0,96.0,77.143,4491.0,1.0,1.857,75468.443,32.344,25.99,1513.075,0.337,0.626,0.97,,,,,,,,,1142332.0,3613.0,384.866,1.217,3368.0,1.135,0.023,43.5,tests performed,,,,,,1271.0,,,,,428.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-18,224086.0,86.0,75.857,4492.0,1.0,1.429,75497.418,28.974,25.557,1513.412,0.337,0.481,0.97,,,,,,,,,1146453.0,4121.0,386.255,1.388,3451.0,1.163,0.022,45.5,tests performed,,,,,,1317.0,,,,,444.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-19,224167.0,81.0,74.857,4496.0,4.0,2.0,75524.708,27.29,25.22,1514.759,1.348,0.674,0.98,,,,,,,,,1149863.0,3410.0,387.403,1.149,3537.0,1.192,0.022,45.5,tests performed,,,,,,1363.0,,,,,459.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-20,224227.0,60.0,77.857,4498.0,2.0,2.0,75544.923,20.215,26.231,1515.433,0.674,0.674,0.99,,,,,,,,,1152631.0,2768.0,388.336,0.933,3597.0,1.212,0.021,47.6,tests performed,64293.0,52509.0,11784.0,,,1410.0,2.17,1.77,0.4,,475.0,429.0,0.014,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-21,224253.0,26.0,75.714,4499.0,1.0,1.571,75553.682,8.76,25.509,1515.77,0.337,0.529,1.0,,,,,,,,,1156409.0,3778.0,389.609,1.273,3596.0,1.212,0.021,47.6,tests performed,,,,,,1461.0,,,,,492.0,490.0,0.017,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-22,224330.0,77.0,75.0,4502.0,3.0,1.857,75579.625,25.942,25.268,1516.781,1.011,0.626,1.03,,,,,,,,,1160290.0,3881.0,390.916,1.308,3626.0,1.222,0.021,47.6,tests performed,,,,,,1465.0,,,,,494.0,552.0,0.019,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-23,224430.0,100.0,75.143,4503.0,1.0,1.857,75613.316,33.691,25.317,1517.118,0.337,0.626,1.05,,,,,,,,,1163742.0,3452.0,392.079,1.163,3575.0,1.204,0.021,47.6,tests performed,,,,,,1470.0,,,,,495.0,613.0,0.021,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-24,224533.0,103.0,76.143,4505.0,2.0,2.0,75648.018,34.702,25.653,1517.792,0.674,0.674,1.08,,,,,,,,,1167466.0,3724.0,393.334,1.255,3591.0,1.21,0.022,45.5,tests performed,,,,,,1475.0,,,,,497.0,674.0,0.023,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-25,224635.0,102.0,78.429,4505.0,0.0,1.857,75682.383,34.365,26.424,1517.792,0.0,0.626,1.1,,,,,,,,,1171097.0,3631.0,394.557,1.223,3521.0,1.186,0.023,43.5,tests performed,,,,,,1479.0,,,,,498.0,736.0,0.025,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-26,224728.0,93.0,80.143,4506.0,1.0,1.429,75713.716,31.333,27.001,1518.129,0.337,0.481,1.11,,,,,,,,,1174852.0,3755.0,395.823,1.265,3570.0,1.203,0.023,43.5,tests performed,,,,,,1484.0,,,,,500.0,797.0,0.027,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-27,224797.0,69.0,81.429,4508.0,2.0,1.429,75736.963,23.247,27.434,1518.802,0.674,0.481,1.14,,,,,,,,,1177814.0,2962.0,396.82,0.998,3598.0,1.212,0.024,41.7,tests performed,74714.0,58518.0,16196.0,,,1489.0,2.52,1.97,0.55,,502.0,858.0,0.029,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-28,224851.0,54.0,85.429,4510.0,2.0,1.571,75755.156,18.193,28.782,1519.476,0.674,0.529,1.17,,,,,,,,,1181291.0,3477.0,397.992,1.171,3555.0,1.198,0.026,38.5,tests performed,,,,,,1617.0,,,,,545.0,929.0,0.031,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-29,224967.0,116.0,91.0,4514.0,4.0,1.714,75794.238,39.082,30.659,1520.824,1.348,0.578,1.19,,,,,,,,,1185002.0,3711.0,399.242,1.25,3530.0,1.189,0.027,37.0,tests performed,,,,,,1745.0,,,,,588.0,1000.0,0.034,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-06-30,225095.0,128.0,95.0,4514.0,0.0,1.571,75837.363,43.125,32.007,1520.824,0.0,0.529,1.18,,,,,,,,,1188922.0,3920.0,400.563,1.321,3597.0,1.212,0.027,37.0,tests performed,,,,,,1873.0,,,,,631.0,1070.0,0.036,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,13599.0,35.48,21.21,4581.67572287988
ARM,Asia,Armenia,2021-07-01,225221.0,126.0,98.286,4517.0,3.0,1.714,75879.814,42.451,33.114,1521.835,1.011,0.578,1.16,,,,,,,,,1192578.0,3656.0,401.795,1.232,3587.0,1.209,0.028,35.7,tests performed,,,,,,2001.0,,,,,674.0,1141.0,0.038,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-02,225339.0,118.0,100.571,4518.0,1.0,1.857,75919.57,39.756,33.884,1522.172,0.337,0.626,1.15,,,,,,,,,1197651.0,5073.0,403.504,1.709,3793.0,1.278,0.028,35.7,tests performed,,,,,,2129.0,,,,,717.0,1211.0,0.041,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-03,225464.0,125.0,105.143,4521.0,3.0,2.143,75961.684,42.114,35.424,1523.182,1.011,0.722,1.15,,,,,,,,,1201725.0,4074.0,404.876,1.373,3839.0,1.293,0.028,35.7,tests performed,,,,,,2257.0,,,,,760.0,1282.0,0.043,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-04,225553.0,89.0,108.0,4526.0,5.0,2.571,75991.669,29.985,36.387,1524.867,1.685,0.866,1.13,,,,,,,,,1205632.0,3907.0,406.193,1.316,3974.0,1.339,0.027,37.0,tests performed,,,,,,2385.0,,,,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-05,225606.0,53.0,107.857,4527.0,1.0,2.429,76009.525,17.856,36.338,1525.204,0.337,0.818,1.12,,,,,,,,,1209287.0,3655.0,407.424,1.231,3999.0,1.347,0.025,40.0,tests performed,,,,,,2385.0,,,,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-06,225661.0,55.0,99.143,4530.0,3.0,2.286,76028.055,18.53,33.402,1526.215,1.011,0.77,1.12,,,,,,,,,1215373.0,6086.0,409.475,2.05,4339.0,1.462,0.023,43.5,tests performed,,,,,,2385.0,,,,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-07,225801.0,140.0,100.857,4531.0,1.0,2.429,76075.223,47.168,33.98,1526.551,0.337,0.818,1.18,,,,,,,,,1220466.0,5093.0,411.19,1.716,4506.0,1.518,0.024,41.7,tests performed,,,,,,2385.0,,,,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-08,225987.0,186.0,109.429,4536.0,5.0,2.714,76137.889,62.666,36.868,1528.236,1.685,0.914,1.23,,,,,,,,,1224512.0,4046.0,412.554,1.363,4562.0,1.537,0.025,40.0,tests performed,,,,,,2385.0,,,,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-09,226135.0,148.0,113.714,4540.0,4.0,3.143,76187.752,49.863,38.312,1529.584,1.348,1.059,1.22,,,,,,,,,1230065.0,5553.0,414.425,1.871,4631.0,1.56,0.025,40.0,tests performed,,,,,,2385.0,,,,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-10,226285.0,150.0,117.286,4542.0,2.0,3.0,76238.289,50.537,39.515,1530.257,0.674,1.011,1.21,,,,,,,,,1234695.0,4630.0,415.984,1.56,4710.0,1.587,0.025,40.0,tests performed,,,,,,2385.0,,,,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-11,226388.0,103.0,119.286,4544.0,2.0,2.571,76272.991,34.702,40.189,1530.931,0.674,0.866,1.2,,,,,,,,,1238211.0,3516.0,417.169,1.185,4654.0,1.568,0.026,38.5,tests performed,108107.0,77449.0,30658.0,,,2385.0,3.64,2.61,1.03,,804.0,1352.0,0.046,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-12,226459.0,71.0,121.857,4547.0,3.0,2.857,76296.912,23.921,41.055,1531.942,1.011,0.963,1.2,,,,,,,,,1242361.0,4150.0,418.567,1.398,4725.0,1.592,0.028,35.7,tests performed,,,,,,2513.0,,,,,847.0,1508.0,0.051,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-13,226597.0,138.0,133.714,4549.0,2.0,2.714,76343.406,46.494,45.05,1532.616,0.674,0.914,1.2,,,,,,,,,1247362.0,5001.0,420.252,1.685,4570.0,1.54,0.031,32.3,tests performed,,,,,,2641.0,,,,,890.0,1664.0,0.056,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-14,226756.0,159.0,136.429,4552.0,3.0,3.0,76396.975,53.569,45.965,1533.627,1.011,1.011,1.2,,,,,,,,,1253024.0,5662.0,422.16,1.908,4651.0,1.567,0.03,33.3,tests performed,,,,,,2769.0,,,,,933.0,1820.0,0.061,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-15,226949.0,193.0,137.429,4556.0,4.0,2.857,76461.999,65.024,46.301,1534.974,1.348,0.963,1.21,,,,,,,,,1257724.0,4700.0,423.743,1.583,4745.0,1.599,0.029,34.5,tests performed,,,,,,2898.0,,,,,976.0,1976.0,0.067,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-16,227111.0,162.0,139.429,4558.0,2.0,2.571,76516.579,54.58,46.975,1535.648,0.674,0.866,1.21,,,,,,,,,1263393.0,5669.0,425.653,1.91,4761.0,1.604,0.03,33.3,tests performed,,,,,,3026.0,,,,,1019.0,2132.0,0.072,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-17,227298.0,187.0,144.714,4559.0,1.0,2.429,76579.581,63.003,48.756,1535.985,0.337,0.818,1.22,,,,,,,,,1267617.0,4224.0,427.076,1.423,4703.0,1.585,0.032,31.2,tests performed,,,,,,3154.0,,,,,1063.0,2288.0,0.077,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-18,227430.0,132.0,148.857,4566.0,7.0,3.143,76624.054,44.472,50.152,1538.343,2.358,1.059,1.23,,,,,,,,,1271171.0,3554.0,428.274,1.197,4709.0,1.587,0.032,31.2,tests performed,131080.0,94560.0,36520.0,,,3282.0,4.42,3.19,1.23,,1106.0,2444.0,0.082,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-19,227522.0,92.0,151.857,4569.0,3.0,3.143,76655.05,30.996,51.163,1539.354,1.011,1.059,1.24,,,,,,,,,1277470.0,6299.0,430.396,2.122,5016.0,1.69,0.032,31.2,tests performed,,,,,,3251.0,,,,,1095.0,2383.0,0.08,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-20,227716.0,194.0,159.857,4572.0,3.0,3.286,76720.411,65.361,53.858,1540.365,1.011,1.107,1.25,,,,,,,,,1282345.0,4875.0,432.038,1.642,4998.0,1.684,0.033,30.3,tests performed,,,,,,3220.0,,,,,1085.0,2322.0,0.078,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-21,227936.0,220.0,168.571,4573.0,1.0,3.0,76794.532,74.121,56.794,1540.702,0.337,1.011,1.24,,,,,,,,,1287379.0,5034.0,433.734,1.696,4908.0,1.654,0.035,28.6,tests performed,,,,,,3189.0,,,,,1074.0,2261.0,0.076,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-22,228161.0,225.0,173.143,4575.0,2.0,2.714,76870.337,75.805,58.334,1541.376,0.674,0.914,1.23,,,,,,,,,1293032.0,5653.0,435.639,1.905,5044.0,1.699,0.036,27.8,tests performed,,,,,,3157.0,,,,,1064.0,2200.0,0.074,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-23,228382.0,221.0,181.571,4579.0,4.0,3.0,76944.795,74.458,61.174,1542.723,1.348,1.011,1.23,,,,,,,,,1299559.0,6527.0,437.838,2.199,5167.0,1.741,0.037,27.0,tests performed,,,,,,3126.0,,,,,1053.0,2139.0,0.072,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-24,228632.0,250.0,190.571,4584.0,5.0,3.571,77029.023,84.228,64.206,1544.408,1.685,1.203,1.22,,,,,,,,,1305307.0,5748.0,439.774,1.937,5384.0,1.814,0.036,27.8,tests performed,,,,,,3095.0,,,,,1043.0,2077.0,0.07,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-25,228798.0,166.0,195.429,4587.0,3.0,3.0,77084.951,55.928,65.842,1545.419,1.011,1.011,1.2,,,,,,,,,1310356.0,5049.0,441.476,1.701,5598.0,1.886,0.035,28.6,tests performed,152529.0,108674.0,43855.0,,,3064.0,5.14,3.66,1.48,,1032.0,2016.0,0.068,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-26,228910.0,112.0,198.286,4590.0,3.0,3.0,77122.685,37.734,66.805,1546.429,1.011,1.011,1.19,,,,,,,,,1315245.0,4889.0,443.123,1.647,5396.0,1.818,0.036,27.8,tests performed,,,,,,3022.0,,,,,1018.0,1965.0,0.066,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-27,229090.0,180.0,196.286,4597.0,7.0,3.571,77183.329,60.644,66.131,1548.788,2.358,1.203,1.18,,,,,,,,,1322177.0,6932.0,445.458,2.335,5690.0,1.917,0.036,27.8,tests performed,,,,,,2979.0,,,,,1004.0,1914.0,0.064,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-28,229370.0,280.0,204.857,4597.0,0.0,3.429,77277.665,94.336,69.019,1548.788,0.0,1.155,1.18,,,,,,,,,1328107.0,5930.0,447.456,1.998,5818.0,1.96,0.035,28.6,tests performed,,,,,,2936.0,,,,,989.0,1863.0,0.063,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-29,229603.0,233.0,206.0,4604.0,7.0,4.143,77356.165,78.501,69.404,1551.146,2.358,1.396,1.16,,,,,,,,,1334007.0,5900.0,449.444,1.988,5854.0,1.972,0.036,27.8,tests performed,,,,,,2894.0,,,,,975.0,1812.0,0.061,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-30,229867.0,264.0,212.143,4608.0,4.0,4.143,77445.11,88.945,71.474,1552.494,1.348,1.396,1.17,,,,,,,,,1340258.0,6251.0,451.55,2.106,5814.0,1.959,0.036,27.8,tests performed,,,,,,2851.0,,,,,961.0,1761.0,0.059,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-07-31,230110.0,243.0,211.143,4614.0,6.0,4.286,77526.98,81.87,71.137,1554.515,2.021,1.444,1.18,,,,,,,,,1346335.0,6077.0,453.597,2.047,5861.0,1.975,0.038,26.3,tests performed,,,,,,2808.0,,,,,946.0,1710.0,0.058,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,13883.3,34.46,14.49,4677.46000172499
ARM,Asia,Armenia,2021-08-01,230339.0,229.0,220.143,4619.0,5.0,4.571,77604.133,77.153,74.169,1556.2,1.685,1.54,1.19,,,,,,,,,1350559.0,4224.0,455.02,1.423,5743.0,1.935,0.039,25.6,tests performed,171890.0,120285.0,51605.0,,,2766.0,5.79,4.05,1.74,,932.0,1659.0,0.056,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-08-02,230476.0,137.0,223.714,4621.0,2.0,4.429,77650.29,46.157,75.372,1556.874,0.674,1.492,1.19,,,,,,,,,1357957.0,7398.0,457.513,2.492,6102.0,2.056,0.038,26.3,tests performed,,,,,,2840.0,,,,,957.0,1672.0,0.056,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-08-03,230713.0,237.0,231.857,4621.0,0.0,3.429,77730.138,79.848,78.116,1556.874,0.0,1.155,1.18,,,,,,,,,1364854.0,6897.0,459.837,2.324,6097.0,2.054,0.038,26.3,tests performed,,,,,,2915.0,,,,,982.0,1685.0,0.057,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-08-04,230993.0,280.0,231.857,4625.0,4.0,4.0,77824.474,94.336,78.116,1558.221,1.348,1.348,1.17,,,,,,,,,1372405.0,7551.0,462.381,2.544,6328.0,2.132,0.039,25.6,tests performed,,,,,,2989.0,,,,,1007.0,1697.0,0.057,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
ARM,Asia,Armenia,2021-08-05,231322.0,329.0,245.571,4632.0,7.0,4.0,77935.318,110.844,82.736,1560.58,2.358,1.348,1.18,,,,,,,,,1378897.0,6492.0,464.568,2.187,6413.0,2.161,0.039,25.6,tests performed,,,,,,3064.0,,,,,1032.0,1710.0,0.058,,2968128.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,
